classAbbr,studentId,semester,grade
"ADB",152672218.0,"1307",74.0
"DBS",152672218.0,"1402",92.0
"WPP",314526041.0,"1207",95.0
"PWA2",314526041.0,"1411",67.0
"ADB",314526041.0,"1110",70.0
"ATW",314526041.0,"1003",72.0
"ASL",314526041.0,"1202",87.0
"ATW",314526041.0,"1011",96.0
"ATW",341879378.0,"1408",76.0
"ADT",341879378.0,"1408",66.0
"DBS",341879378.0,"1212",81.0
"PWA2",341879378.0,"1006",88.0
"PWA2",341879378.0,"1310",100.0
"SSL",341879378.0,"1008",80.0
"ADT",384429090.0,"1304",67.0
"ATW",384429090.0,"1006",80.0
"SMS",384429090.0,"1403",84.0
"DBS",384429090.0,"1102",98.0
"ASL",384429090.0,"1304",79.0
"PWA1",384429090.0,"1406",96.0
"DBS",474143691.0,"1411",61.0
"SMS",474143691.0,"1005",60.0
"PWA2",474143691.0,"1208",77.0
"SSL",474143691.0,"1001",92.0
"PWA1",474143691.0,"1304",85.0
"SMS",474143691.0,"1012",78.0
"SMS",484322890.0,"1206",94.0
"ASL",484322890.0,"1103",72.0
"ATW",484322890.0,"1108",69.0
"SSL",484322890.0,"1308",65.0
"ASL",484322890.0,"1002",72.0
"ASL",484322890.0,"1408",93.0
"ADB",304503495.0,"1305",66.0
"SSL",304503495.0,"1407",87.0
"ATW",304503495.0,"1202",82.0
"ADB",304503495.0,"1209",97.0
"ADT",304503495.0,"1407",88.0
"PWA1",304503495.0,"1311",86.0
"ATW",302452965.0,"1308",92.0
"ASL",302452965.0,"1401",68.0
"PWA1",302452965.0,"1004",100.0
"ADB",302452965.0,"1404",65.0
"SMS",302452965.0,"1410",81.0
"SSL",302452965.0,"1308",75.0
"ADT",374606477.0,"1411",67.0
"SSL",374606477.0,"1305",74.0
"ASL",374606477.0,"1012",64.0
"SMS",374606477.0,"1004",74.0
"ADT",374606477.0,"1101",75.0
"PWA2",374606477.0,"1106",74.0
"SSL",128183768.0,"1409",84.0
"PWA1",128183768.0,"1411",66.0
"SMS",128183768.0,"1009",77.0
"ADB",128183768.0,"1009",88.0
"ASL",128183768.0,"1411",68.0
"DBS",128183768.0,"1108",74.0
"SSL",162851445.0,"1407",81.0
"ASL",162851445.0,"1207",63.0
"ADB",162851445.0,"1004",62.0
"ASL",162851445.0,"1211",64.0
"ADB",162851445.0,"1108",70.0
"ASL",162851445.0,"1104",95.0
"DBS",562531083.0,"1405",66.0
"SSL",562531083.0,"1303",70.0
"SSL",562531083.0,"1306",88.0
"WPP",562531083.0,"1211",75.0
"PWA1",562531083.0,"1405",73.0
"ASL",562531083.0,"1206",63.0
"PWA2",778752807.0,"1006",62.0
"ADB",778752807.0,"1307",100.0
"PWA2",778752807.0,"1305",90.0
"ADB",778752807.0,"1212",87.0
"ADT",778752807.0,"1312",86.0
"PWA1",778752807.0,"1107",77.0
"DBS",844099091.0,"1103",73.0
"WPP",844099091.0,"1102",77.0
"PWA1",844099091.0,"1005",77.0
"PWA1",844099091.0,"1106",78.0
"ASL",844099091.0,"1005",73.0
"PWA2",844099091.0,"1005",91.0
"PWA1",170473224.0,"1104",83.0
"SSL",170473224.0,"1005",98.0
"WPP",170473224.0,"1303",85.0
"ADB",170473224.0,"1306",99.0
"DBS",170473224.0,"1409",79.0
"ADT",170473224.0,"1003",80.0
"DBS",576032974.0,"1307",98.0
"WPP",576032974.0,"1212",87.0
"PWA2",576032974.0,"1205",95.0
"ADT",576032974.0,"1102",88.0
"ASL",576032974.0,"1307",70.0
"ASL",576032974.0,"1204",62.0
"WPP",806083595.0,"1104",100.0
"DBS",806083595.0,"1407",80.0
"SMS",806083595.0,"1211",99.0
"PWA2",806083595.0,"1210",100.0
"PWA1",806083595.0,"1312",72.0
"ASL",806083595.0,"1311",82.0
"WPP",244093284.0,"1308",78.0
"ASL",244093284.0,"1304",68.0
"PWA1",244093284.0,"1101",97.0
"SMS",244093284.0,"1204",68.0
"ADB",244093284.0,"1108",62.0
"ADT",244093284.0,"1301",91.0
"ASL",415273463.0,"1202",69.0
"PWA2",415273463.0,"1105",95.0
"ADB",415273463.0,"1409",89.0
"PWA2",415273463.0,"1410",73.0
"ADB",415273463.0,"1301",82.0
"PWA2",415273463.0,"1101",74.0
"SSL",182227473.0,"1207",63.0
"SSL",182227473.0,"1006",93.0
"ADB",182227473.0,"1312",80.0
"SMS",182227473.0,"1406",95.0
"PWA2",182227473.0,"1012",75.0
"DBS",182227473.0,"1105",90.0
"ASL",882665990.0,"1408",96.0
"ADB",882665990.0,"1212",85.0
"SMS",882665990.0,"1011",63.0
"ADT",882665990.0,"1304",66.0
"SSL",882665990.0,"1403",75.0
"PWA2",882665990.0,"1011",76.0
"ASL",347166681.0,"1104",84.0
"SSL",347166681.0,"1306",99.0
"DBS",347166681.0,"1102",92.0
"ADT",347166681.0,"1311",75.0
"SSL",347166681.0,"1411",69.0
"SSL",347166681.0,"1010",61.0
"ATW",301915393.0,"1104",63.0
"ADT",301915393.0,"1105",62.0
"SMS",301915393.0,"1403",66.0
"SSL",301915393.0,"1005",92.0
"ADB",301915393.0,"1102",61.0
"DBS",301915393.0,"1208",100.0
"SSL",860803255.0,"1006",87.0
"WPP",860803255.0,"1311",80.0
"DBS",860803255.0,"1402",66.0
"SMS",860803255.0,"1109",70.0
"SSL",860803255.0,"1409",84.0
"ADT",860803255.0,"1211",79.0
"SMS",922137294.0,"1202",82.0
"PWA2",922137294.0,"1205",88.0
"PWA2",922137294.0,"1012",82.0
"ADT",922137294.0,"1206",97.0
"SSL",922137294.0,"1303",92.0
"ASL",922137294.0,"1203",66.0
"WPP",823123742.0,"1208",88.0
"DBS",823123742.0,"1108",76.0
"ADT",823123742.0,"1011",93.0
"ADT",823123742.0,"1209",85.0
"PWA1",823123742.0,"1107",97.0
"PWA1",823123742.0,"1206",72.0
"PWA1",360049526.0,"1303",79.0
"PWA2",360049526.0,"1104",67.0
"ATW",360049526.0,"1401",67.0
"DBS",360049526.0,"1207",92.0
"ADB",360049526.0,"1105",100.0
"ADT",360049526.0,"1406",73.0
"DBS",484190916.0,"1001",97.0
"PWA2",484190916.0,"1303",99.0
"PWA2",484190916.0,"1309",70.0
"PWA2",484190916.0,"1403",99.0
"PWA2",484190916.0,"1207",79.0
"PWA1",484190916.0,"1111",69.0
"ATW",841021199.0,"1109",73.0
"SSL",841021199.0,"1109",86.0
"WPP",841021199.0,"1312",61.0
"ATW",841021199.0,"1412",80.0
"SMS",841021199.0,"1106",84.0
"PWA2",841021199.0,"1207",95.0
"ADB",164500314.0,"1305",96.0
"PWA1",164500314.0,"1009",73.0
"PWA1",164500314.0,"1012",60.0
"ADT",164500314.0,"1204",78.0
"SSL",164500314.0,"1104",80.0
"SSL",164500314.0,"1303",80.0
"WPP",786600972.0,"1408",74.0
"ADB",786600972.0,"1305",84.0
"ADB",786600972.0,"1108",63.0
"WPP",786600972.0,"1411",63.0
"ASL",786600972.0,"1411",78.0
"ADT",786600972.0,"1112",81.0
"SSL",548190151.0,"1305",87.0
"SSL",548190151.0,"1206",69.0
"ASL",548190151.0,"1301",94.0
"SSL",548190151.0,"1311",79.0
"PWA1",548190151.0,"1406",68.0
"SMS",548190151.0,"1202",87.0
"DBS",577617530.0,"1409",81.0
"ATW",577617530.0,"1101",67.0
"ASL",577617530.0,"1306",70.0
"PWA1",577617530.0,"1306",96.0
"ASL",577617530.0,"1101",75.0
"ADB",577617530.0,"1208",63.0
"ADT",854360311.0,"1408",98.0
"PWA1",854360311.0,"1006",77.0
"PWA2",854360311.0,"1410",64.0
"SMS",854360311.0,"1410",87.0
"SMS",854360311.0,"1010",66.0
"PWA1",854360311.0,"1311",92.0
"ADB",355137571.0,"1404",97.0
"WPP",355137571.0,"1110",98.0
"ASL",355137571.0,"1307",97.0
"PWA1",355137571.0,"1409",64.0
"ADT",355137571.0,"1302",89.0
"ADT",355137571.0,"1303",85.0
"WPP",413193528.0,"1003",69.0
"ASL",413193528.0,"1406",94.0
"ASL",413193528.0,"1211",80.0
"DBS",413193528.0,"1405",94.0
"PWA2",413193528.0,"1112",71.0
"ASL",413193528.0,"1001",91.0
"PWA2",769629994.0,"1112",98.0
"ATW",769629994.0,"1204",63.0
"PWA2",769629994.0,"1212",83.0
"ATW",769629994.0,"1410",76.0
"ATW",769629994.0,"1107",81.0
"DBS",769629994.0,"1111",97.0
"ATW",235257296.0,"1406",65.0
"ADT",235257296.0,"1211",60.0
"ADB",235257296.0,"1412",99.0
"ADB",235257296.0,"1008",83.0
"PWA2",235257296.0,"1007",94.0
"ADT",235257296.0,"1407",67.0
"PWA1",177164237.0,"1411",97.0
"ATW",177164237.0,"1101",85.0
"ADB",177164237.0,"1004",69.0
"SSL",177164237.0,"1110",97.0
"DBS",177164237.0,"1301",74.0
"ASL",177164237.0,"1205",81.0
"ATW",307553446.0,"1202",90.0
"ADT",307553446.0,"1310",79.0
"PWA1",307553446.0,"1303",90.0
"ADB",307553446.0,"1405",100.0
"SMS",307553446.0,"1301",75.0
"PWA2",307553446.0,"1408",65.0
"PWA2",125803348.0,"1207",75.0
"WPP",125803348.0,"1308",78.0
"ASL",125803348.0,"1102",80.0
"PWA1",125803348.0,"1201",96.0
"ASL",125803348.0,"1309",83.0
"PWA1",125803348.0,"1308",93.0
"DBS",157209615.0,"1109",88.0
"SSL",157209615.0,"1309",93.0
"ATW",157209615.0,"1010",60.0
"DBS",157209615.0,"1111",60.0
"SMS",157209615.0,"1102",97.0
"PWA1",157209615.0,"1009",68.0
"ASL",343549387.0,"1105",97.0
"PWA1",343549387.0,"1012",75.0
"DBS",343549387.0,"1309",79.0
"DBS",343549387.0,"1209",77.0
"ATW",343549387.0,"1302",84.0
"SSL",343549387.0,"1012",61.0
"ATW",871943799.0,"1204",82.0
"DBS",871943799.0,"1010",60.0
"ATW",871943799.0,"1303",78.0
"DBS",871943799.0,"1203",73.0
"SMS",871943799.0,"1309",95.0
"SSL",871943799.0,"1003",69.0
"PWA2",815804903.0,"1404",90.0
"WPP",815804903.0,"1208",75.0
"PWA2",815804903.0,"1001",96.0
"SSL",815804903.0,"1004",87.0
"PWA2",815804903.0,"1305",94.0
"DBS",815804903.0,"1302",88.0
"DBS",139104344.0,"1006",69.0
"PWA2",139104344.0,"1301",69.0
"DBS",139104344.0,"1302",82.0
"ADT",139104344.0,"1206",82.0
"ADT",139104344.0,"1107",84.0
"ADT",139104344.0,"1011",72.0
"PWA2",734576062.0,"1103",95.0
"ADB",734576062.0,"1211",64.0
"ASL",734576062.0,"1006",88.0
"WPP",734576062.0,"1309",97.0
"ATW",734576062.0,"1104",75.0
"DBS",734576062.0,"1412",98.0
"WPP",599126088.0,"1207",76.0
"DBS",599126088.0,"1002",64.0
"WPP",599126088.0,"1401",96.0
"ATW",599126088.0,"1012",100.0
"SSL",599126088.0,"1302",76.0
"DBS",599126088.0,"1004",80.0
"ADB",688328448.0,"1002",84.0
"ADB",688328448.0,"1202",83.0
"ATW",688328448.0,"1205",65.0
"ATW",688328448.0,"1206",87.0
"SSL",688328448.0,"1107",92.0
"ATW",688328448.0,"1206",96.0
"ATW",875425559.0,"1008",65.0
"ADB",875425559.0,"1410",92.0
"ADT",875425559.0,"1111",84.0
"WPP",875425559.0,"1208",63.0
"SSL",875425559.0,"1310",74.0
"PWA2",875425559.0,"1212",84.0
"PWA1",780437044.0,"1407",69.0
"PWA1",780437044.0,"1002",97.0
"ADB",780437044.0,"1107",90.0
"SSL",780437044.0,"1110",76.0
"ADB",780437044.0,"1212",86.0
"WPP",780437044.0,"1006",94.0
"ATW",842529444.0,"1003",92.0
"PWA1",842529444.0,"1107",82.0
"WPP",842529444.0,"1304",96.0
"PWA1",842529444.0,"1109",65.0
"SSL",842529444.0,"1202",66.0
"ADT",842529444.0,"1205",87.0
"ADT",986117608.0,"1307",79.0
"ADT",986117608.0,"1104",88.0
"ATW",986117608.0,"1005",93.0
"SSL",986117608.0,"1407",78.0
"ASL",986117608.0,"1205",78.0
"ATW",986117608.0,"1203",82.0
"SMS",450252155.0,"1303",90.0
"SSL",450252155.0,"1309",68.0
"ADT",450252155.0,"1110",84.0
"WPP",450252155.0,"1203",85.0
"ADT",450252155.0,"1004",92.0
"ADB",450252155.0,"1301",61.0
"PWA1",530295524.0,"1007",88.0
"DBS",530295524.0,"1001",81.0
"ADT",530295524.0,"1412",61.0
"PWA2",530295524.0,"1004",91.0
"ADB",530295524.0,"1404",79.0
"ASL",530295524.0,"1405",62.0
"ATW",251074183.0,"1311",67.0
"DBS",251074183.0,"1408",94.0
"SMS",251074183.0,"1107",81.0
"ADB",251074183.0,"1011",69.0
"ASL",251074183.0,"1410",71.0
"WPP",251074183.0,"1204",61.0
"ASL",767843990.0,"1009",63.0
"PWA1",767843990.0,"1403",92.0
"ADB",767843990.0,"1206",84.0
"WPP",767843990.0,"1101",77.0
"DBS",767843990.0,"1211",100.0
"WPP",767843990.0,"1001",71.0
"ADT",411207743.0,"1206",84.0
"PWA2",411207743.0,"1105",84.0
"ATW",411207743.0,"1209",94.0
"PWA2",411207743.0,"1207",63.0
"ASL",411207743.0,"1002",72.0
"SMS",411207743.0,"1203",88.0
"DBS",258119605.0,"1006",68.0
"PWA1",258119605.0,"1107",95.0
"SMS",258119605.0,"1005",61.0
"ATW",258119605.0,"1401",98.0
"SMS",258119605.0,"1408",68.0
"WPP",258119605.0,"1303",82.0
"SMS",557352151.0,"1306",87.0
"DBS",557352151.0,"1411",81.0
"ADT",557352151.0,"1011",89.0
"ASL",557352151.0,"1307",90.0
"ADT",557352151.0,"1203",63.0
"PWA1",557352151.0,"1010",77.0
"DBS",976507672.0,"1406",67.0
"PWA1",976507672.0,"1109",64.0
"SSL",976507672.0,"1107",86.0
"PWA2",976507672.0,"1001",70.0
"SSL",976507672.0,"1311",89.0
"WPP",976507672.0,"1311",93.0
"WPP",929554867.0,"1101",88.0
"SSL",929554867.0,"1309",87.0
"ADT",929554867.0,"1401",84.0
"ATW",929554867.0,"1005",99.0
"ADB",929554867.0,"1002",90.0
"SSL",929554867.0,"1209",93.0
"WPP",496761411.0,"1011",71.0
"PWA1",496761411.0,"1303",71.0
"ATW",496761411.0,"1402",81.0
"WPP",496761411.0,"1310",80.0
"PWA1",496761411.0,"1101",100.0
"ASL",496761411.0,"1009",93.0
"PWA1",491932841.0,"1408",65.0
"WPP",491932841.0,"1407",91.0
"ADB",491932841.0,"1408",82.0
"ADB",491932841.0,"1404",100.0
"ADT",491932841.0,"1408",94.0
"ASL",491932841.0,"1008",99.0
"ADT",693432407.0,"1303",74.0
"PWA2",693432407.0,"1110",78.0
"SMS",693432407.0,"1402",96.0
"ADT",693432407.0,"1409",72.0
"ADT",693432407.0,"1105",81.0
"PWA2",693432407.0,"1108",73.0
"WPP",489284761.0,"1401",63.0
"SMS",489284761.0,"1109",85.0
"WPP",489284761.0,"1003",91.0
"WPP",489284761.0,"1310",91.0
"DBS",489284761.0,"1303",91.0
"PWA2",489284761.0,"1205",83.0
"SMS",886263229.0,"1004",79.0
"DBS",886263229.0,"1111",73.0
"PWA1",886263229.0,"1403",82.0
"ADB",886263229.0,"1412",93.0
"SMS",886263229.0,"1309",87.0
"ATW",886263229.0,"1206",64.0
"ADB",339575970.0,"1203",84.0
"SMS",339575970.0,"1006",63.0
"WPP",339575970.0,"1407",87.0
"ADB",339575970.0,"1412",94.0
"SMS",339575970.0,"1207",95.0
"ADB",339575970.0,"1111",69.0
"WPP",601363008.0,"1307",61.0
"SMS",601363008.0,"1104",71.0
"DBS",601363008.0,"1404",83.0
"WPP",601363008.0,"1112",73.0
"ATW",601363008.0,"1303",89.0
"ADT",601363008.0,"1009",67.0
"PWA2",642738078.0,"1312",79.0
"ADT",642738078.0,"1001",84.0
"DBS",642738078.0,"1006",93.0
"PWA2",642738078.0,"1304",71.0
"WPP",642738078.0,"1408",75.0
"ASL",642738078.0,"1404",79.0
"DBS",961881512.0,"1003",89.0
"PWA1",961881512.0,"1304",60.0
"WPP",961881512.0,"1312",92.0
"PWA2",961881512.0,"1205",97.0
"SMS",961881512.0,"1004",87.0
"SSL",961881512.0,"1208",71.0
"ADT",139281170.0,"1003",71.0
"ADT",139281170.0,"1103",90.0
"SSL",139281170.0,"1401",71.0
"ADB",139281170.0,"1001",62.0
"ASL",139281170.0,"1311",82.0
"ADB",139281170.0,"1307",75.0
"ASL",274259425.0,"1408",93.0
"ADB",274259425.0,"1411",69.0
"DBS",274259425.0,"1010",75.0
"ATW",274259425.0,"1211",73.0
"SSL",274259425.0,"1008",90.0
"ADT",274259425.0,"1310",60.0
"ADT",402218340.0,"1005",94.0
"ADB",402218340.0,"1201",76.0
"ATW",402218340.0,"1407",96.0
"ADT",402218340.0,"1312",92.0
"SSL",402218340.0,"1102",66.0
"ADB",402218340.0,"1210",76.0
"ATW",596985969.0,"1309",72.0
"ATW",596985969.0,"1108",92.0
"SMS",596985969.0,"1205",62.0
"SSL",596985969.0,"1302",73.0
"PWA2",596985969.0,"1012",60.0
"PWA2",596985969.0,"1308",69.0
"WPP",771113276.0,"1205",82.0
"SSL",771113276.0,"1202",78.0
"ADB",771113276.0,"1201",79.0
"SSL",771113276.0,"1402",81.0
"SSL",771113276.0,"1001",99.0
"DBS",771113276.0,"1103",71.0
"SMS",325515066.0,"1102",94.0
"SMS",325515066.0,"1007",96.0
"SSL",325515066.0,"1009",98.0
"SSL",325515066.0,"1002",86.0
"PWA1",325515066.0,"1309",63.0
"SSL",325515066.0,"1104",96.0
"SMS",323782004.0,"1008",78.0
"ADB",323782004.0,"1409",86.0
"ADB",323782004.0,"1202",63.0
"PWA1",323782004.0,"1407",69.0
"ATW",323782004.0,"1206",97.0
"WPP",323782004.0,"1002",71.0
"PWA2",314617120.0,"1001",80.0
"WPP",314617120.0,"1109",63.0
"WPP",314617120.0,"1007",91.0
"SSL",314617120.0,"1010",75.0
"SMS",314617120.0,"1406",70.0
"ASL",314617120.0,"1312",98.0
"WPP",906452112.0,"1204",61.0
"ADB",906452112.0,"1004",96.0
"ADT",906452112.0,"1310",75.0
"DBS",906452112.0,"1403",88.0
"WPP",906452112.0,"1007",82.0
"SMS",906452112.0,"1410",89.0
"ASL",197568285.0,"1002",63.0
"ADT",197568285.0,"1112",88.0
"DBS",197568285.0,"1007",83.0
"SSL",197568285.0,"1208",63.0
"SSL",197568285.0,"1007",64.0
"WPP",197568285.0,"1106",71.0
"WPP",154258778.0,"1010",95.0
"SSL",154258778.0,"1012",100.0
"ADB",154258778.0,"1002",81.0
"DBS",154258778.0,"1401",61.0
"SSL",154258778.0,"1305",94.0
"ADB",154258778.0,"1201",73.0
"WPP",281669462.0,"1204",87.0
"WPP",281669462.0,"1009",99.0
"ADT",281669462.0,"1210",61.0
"WPP",281669462.0,"1304",81.0
"WPP",281669462.0,"1407",87.0
"PWA2",281669462.0,"1201",81.0
"ASL",877915238.0,"1405",98.0
"ATW",877915238.0,"1102",89.0
"ADT",877915238.0,"1407",91.0
"DBS",877915238.0,"1208",62.0
"PWA2",877915238.0,"1307",62.0
"ATW",877915238.0,"1012",92.0
"SSL",634799448.0,"1303",86.0
"ADT",634799448.0,"1007",60.0
"ADT",634799448.0,"1202",96.0
"SMS",634799448.0,"1407",75.0
"PWA2",634799448.0,"1111",98.0
"ADT",634799448.0,"1403",85.0
"DBS",385986957.0,"1208",69.0
"SMS",385986957.0,"1110",62.0
"PWA2",385986957.0,"1204",85.0
"SMS",385986957.0,"1102",77.0
"ATW",385986957.0,"1001",71.0
"SSL",385986957.0,"1109",98.0
"ADT",666829098.0,"1404",95.0
"SMS",666829098.0,"1303",63.0
"SSL",666829098.0,"1206",87.0
"PWA1",666829098.0,"1202",87.0
"PWA2",666829098.0,"1308",63.0
"ADB",666829098.0,"1007",100.0
"ADT",809573392.0,"1306",79.0
"PWA2",809573392.0,"1302",78.0
"ASL",809573392.0,"1412",91.0
"ADT",809573392.0,"1003",82.0
"ADB",809573392.0,"1410",60.0
"ADB",809573392.0,"1210",93.0
"PWA1",904073697.0,"1302",77.0
"ATW",904073697.0,"1103",74.0
"WPP",904073697.0,"1311",77.0
"DBS",904073697.0,"1105",92.0
"DBS",904073697.0,"1012",74.0
"SSL",904073697.0,"1211",70.0
"ADB",888045960.0,"1109",88.0
"PWA2",888045960.0,"1408",94.0
"SSL",888045960.0,"1007",68.0
"WPP",888045960.0,"1411",98.0
"PWA1",888045960.0,"1109",66.0
"SMS",888045960.0,"1206",97.0
"ADT",857132427.0,"1112",89.0
"ADB",857132427.0,"1108",92.0
"PWA2",857132427.0,"1111",95.0
"SSL",857132427.0,"1311",98.0
"PWA2",857132427.0,"1003",68.0
"WPP",857132427.0,"1001",71.0
"PWA2",291697194.0,"1005",87.0
"WPP",291697194.0,"1407",67.0
"WPP",291697194.0,"1109",66.0
"DBS",291697194.0,"1203",65.0
"WPP",291697194.0,"1001",64.0
"ASL",291697194.0,"1405",99.0
"SSL",647727878.0,"1403",85.0
"SMS",647727878.0,"1010",68.0
"ADB",647727878.0,"1202",75.0
"ADB",647727878.0,"1104",71.0
"ADT",647727878.0,"1202",81.0
"DBS",647727878.0,"1112",84.0
"SMS",148530952.0,"1204",77.0
"ATW",148530952.0,"1201",74.0
"SMS",148530952.0,"1307",90.0
"WPP",148530952.0,"1303",60.0
"WPP",148530952.0,"1301",67.0
"SMS",148530952.0,"1103",72.0
"SMS",745369921.0,"1409",86.0
"SSL",745369921.0,"1409",100.0
"ASL",745369921.0,"1006",87.0
"DBS",745369921.0,"1304",92.0
"DBS",745369921.0,"1004",64.0
"DBS",745369921.0,"1112",99.0
"ASL",276051156.0,"1408",75.0
"PWA1",276051156.0,"1002",60.0
"DBS",276051156.0,"1307",91.0
"PWA2",276051156.0,"1201",80.0
"ADB",276051156.0,"1308",88.0
"PWA1",276051156.0,"1201",65.0
"SMS",248412499.0,"1212",65.0
"PWA2",248412499.0,"1104",69.0
"PWA1",248412499.0,"1305",61.0
"WPP",248412499.0,"1110",80.0
"ATW",248412499.0,"1211",75.0
"ADB",248412499.0,"1104",73.0
"SMS",960225353.0,"1106",100.0
"ASL",960225353.0,"1002",98.0
"ADT",960225353.0,"1105",79.0
"PWA2",960225353.0,"1206",71.0
"DBS",960225353.0,"1201",74.0
"SMS",960225353.0,"1203",96.0
"WPP",663888120.0,"1211",97.0
"DBS",663888120.0,"1411",68.0
"ADB",663888120.0,"1409",79.0
"ADB",663888120.0,"1308",72.0
"ADT",663888120.0,"1011",84.0
"SSL",663888120.0,"1007",61.0
"SSL",908514341.0,"1110",66.0
"ASL",908514341.0,"1110",91.0
"ADT",908514341.0,"1308",63.0
"ADT",908514341.0,"1406",78.0
"ADT",908514341.0,"1406",67.0
"ATW",908514341.0,"1303",86.0
"SSL",810633152.0,"1111",74.0
"PWA2",810633152.0,"1004",84.0
"ASL",810633152.0,"1211",70.0
"SSL",810633152.0,"1306",96.0
"PWA2",810633152.0,"1206",60.0
"DBS",810633152.0,"1407",95.0
"ADB",771105753.0,"1202",98.0
"ATW",771105753.0,"1309",70.0
"DBS",771105753.0,"1007",90.0
"PWA2",771105753.0,"1009",91.0
"DBS",771105753.0,"1412",83.0
"DBS",771105753.0,"1410",95.0
"ATW",811958521.0,"1403",74.0
"ATW",811958521.0,"1202",62.0
"PWA1",811958521.0,"1002",77.0
"PWA2",811958521.0,"1101",96.0
"SMS",811958521.0,"1304",61.0
"PWA2",811958521.0,"1001",75.0
"ADT",620498771.0,"1311",74.0
"DBS",620498771.0,"1002",76.0
"ATW",620498771.0,"1201",95.0
"SSL",620498771.0,"1007",86.0
"PWA2",620498771.0,"1406",87.0
"ADT",620498771.0,"1107",91.0
"ADT",651233765.0,"1108",85.0
"SMS",651233765.0,"1303",72.0
"ATW",651233765.0,"1211",84.0
"DBS",651233765.0,"1112",67.0
"DBS",651233765.0,"1410",80.0
"WPP",651233765.0,"1210",71.0
"ADB",506345062.0,"1103",60.0
"SMS",506345062.0,"1408",69.0
"SMS",506345062.0,"1110",62.0
"PWA2",506345062.0,"1007",99.0
"ADB",506345062.0,"1008",71.0
"ATW",506345062.0,"1408",95.0
"SMS",267258279.0,"1001",98.0
"ASL",267258279.0,"1405",89.0
"ADB",267258279.0,"1209",60.0
"PWA1",267258279.0,"1406",71.0
"ADB",267258279.0,"1209",96.0
"DBS",267258279.0,"1311",66.0
"ADB",261618794.0,"1103",93.0
"WPP",261618794.0,"1412",71.0
"DBS",261618794.0,"1409",94.0
"ASL",261618794.0,"1201",89.0
"ADT",261618794.0,"1010",65.0
"PWA1",261618794.0,"1012",62.0
"SSL",812816024.0,"1006",87.0
"PWA2",812816024.0,"1310",80.0
"ATW",812816024.0,"1307",93.0
"ADT",812816024.0,"1409",82.0
"ADT",812816024.0,"1211",61.0
"DBS",812816024.0,"1303",85.0
"SSL",428839899.0,"1005",71.0
"ATW",428839899.0,"1001",72.0
"ADT",428839899.0,"1308",77.0
"ATW",428839899.0,"1005",68.0
"PWA2",428839899.0,"1111",81.0
"SSL",428839899.0,"1102",77.0
"ATW",240080549.0,"1011",74.0
"ATW",240080549.0,"1109",91.0
"ADB",240080549.0,"1412",93.0
"WPP",240080549.0,"1106",91.0
"SSL",240080549.0,"1405",99.0
"SMS",240080549.0,"1208",79.0
"WPP",258576680.0,"1110",70.0
"PWA2",258576680.0,"1005",93.0
"SMS",258576680.0,"1306",67.0
"ASL",258576680.0,"1110",76.0
"ADB",258576680.0,"1306",79.0
"ADT",258576680.0,"1105",98.0
"ATW",398921984.0,"1102",99.0
"DBS",398921984.0,"1202",62.0
"PWA1",398921984.0,"1111",77.0
"ASL",398921984.0,"1305",80.0
"DBS",398921984.0,"1212",74.0
"PWA1",398921984.0,"1107",60.0
"ADB",133159866.0,"1001",74.0
"PWA1",133159866.0,"1209",70.0
"PWA1",133159866.0,"1312",71.0
"WPP",133159866.0,"1408",64.0
"DBS",133159866.0,"1011",81.0
"DBS",133159866.0,"1108",98.0
"DBS",979722013.0,"1109",81.0
"ADT",979722013.0,"1207",78.0
"ADT",979722013.0,"1406",64.0
"ATW",979722013.0,"1311",69.0
"PWA1",979722013.0,"1012",85.0
"PWA2",979722013.0,"1006",91.0
"ADB",964064789.0,"1005",85.0
"SMS",964064789.0,"1308",76.0
"ATW",964064789.0,"1010",96.0
"ATW",964064789.0,"1006",83.0
"DBS",964064789.0,"1202",76.0
"DBS",964064789.0,"1101",79.0
"PWA2",704006268.0,"1106",65.0
"PWA1",704006268.0,"1202",64.0
"DBS",704006268.0,"1303",79.0
"DBS",704006268.0,"1311",79.0
"SSL",704006268.0,"1302",83.0
"WPP",704006268.0,"1303",90.0
"ADT",681087362.0,"1003",88.0
"ADB",681087362.0,"1205",92.0
"ADT",681087362.0,"1209",77.0
"ADB",681087362.0,"1403",72.0
"ADT",681087362.0,"1308",88.0
"SSL",681087362.0,"1001",74.0
"DBS",665529210.0,"1212",95.0
"ADB",665529210.0,"1407",76.0
"ADT",665529210.0,"1112",86.0
"ADT",665529210.0,"1309",63.0
"DBS",665529210.0,"1009",75.0
"ATW",665529210.0,"1406",100.0
"PWA2",247783403.0,"1209",68.0
"PWA2",247783403.0,"1410",79.0
"SSL",247783403.0,"1310",90.0
"ASL",247783403.0,"1010",77.0
"ASL",247783403.0,"1201",99.0
"PWA1",247783403.0,"1007",69.0
"ADT",892312999.0,"1209",74.0
"ADB",892312999.0,"1106",62.0
"ADT",892312999.0,"1312",62.0
"SSL",892312999.0,"1212",69.0
"ADT",892312999.0,"1306",76.0
"WPP",892312999.0,"1407",98.0
"SSL",593798084.0,"1012",61.0
"SMS",593798084.0,"1312",93.0
"PWA1",593798084.0,"1104",93.0
"DBS",593798084.0,"1111",78.0
"PWA2",593798084.0,"1412",91.0
"ATW",593798084.0,"1112",87.0
